window_start,window_end,city,avg_util,max_util,min_util,std_util,avg_temp,avg_wind,avg_clouds,avg_rain
2024-11-02 01:30:00,2024-11-02 02:00:00,Dubai,0.2237127258644781,0.7,0.12582385611861452,0.0952414240293451,20.02,4.84,25.14,0.26
2024-11-02 02:00:00,2024-11-02 02:30:00,Dubai,0.34571204716252696,0.7,0.24762801165925413,0.1856258563928609,20.43,5.52,13.6,0.11
2024-11-02 02:30:00,2024-11-02 03:00:00,Dubai,0.40332994384780885,0.7,0.3483297095073068,0.11752577098315944,21.49,3.57,0.17,0.22
2024-11-02 03:00:00,2024-11-02 03:30:00,Dubai,0.2985300387408031,0.7,0.22893239132013032,0.15252282550258817,21.93,1.0,14.24,0.11
2024-11-02 03:30:00,2024-11-02 04:00:00,Dubai,0.16545788018432303,0.7,0.024696453055977147,0.10685591723198726,23.35,4.61,16.94,0.21
2024-11-02 04:00:00,2024-11-02 04:30:00,Dubai,0.2434383820716975,0.7,0.15104769036411891,0.14764178874910566,23.71,5.79,0.0,0.13
2024-11-02 04:30:00,2024-11-02 05:00:00,Dubai,0.15934429856070273,0.7,0.01251561075505736,0.1414770114849333,23.62,3.08,20.52,0.15
2024-11-02 05:00:00,2024-11-02 05:30:00,Dubai,0.2069560947145981,0.7,0.06500738170947121,0.149994503256863,24.63,4.44,15.37,0.21
2024-11-02 05:30:00,2024-11-02 06:00:00,Dubai,0.18029678299839644,0.7,0.03572603390706178,0.2046612941614359,24.13,6.5,11.2,0.29
2024-11-02 06:00:00,2024-11-02 06:30:00,Dubai,0.1688725624657845,0.7,0.0466782447416199,0.20077235518062023,26.85,6.12,32.31,0.26
2024-11-02 06:30:00,2024-11-02 07:00:00,Dubai,0.1822522181650559,0.7,0.041294610568527346,0.1374369986900756,27.57,6.32,17.29,0.2
2024-11-02 07:00:00,2024-11-02 07:30:00,Dubai,0.08742740276868907,0.7,0.02774170055604372,0.25344376847718364,27.95,6.31,9.5,0.34
2024-11-02 07:30:00,2024-11-02 08:00:00,Dubai,0.15940333827876155,0.7,0.08560548316953287,0.0917380834150455,28.28,7.95,11.86,0.38
2024-11-02 08:00:00,2024-11-02 08:30:00,Dubai,0.16967888728296213,0.7,0.03499629377504296,0.08740678095776955,29.07,5.26,12.38,0.19
2024-11-02 08:30:00,2024-11-02 09:00:00,Dubai,0.10016641160645981,0.7,0.0,0.13685927045736365,29.61,3.41,31.3,0.16
2024-11-02 09:00:00,2024-11-02 09:30:00,Dubai,0.02359268504007747,0.7,0.0,0.15957276189899552,30.34,3.68,4.03,0.35
2024-11-02 09:30:00,2024-11-02 10:00:00,Dubai,0.0,0.7,0.0,0.20354180870681607,31.3,1.41,10.06,0.36
2024-11-02 10:00:00,2024-11-02 10:30:00,Dubai,0.0,0.7,0.0,0.20431322871594215,31.2,5.03,20.86,0.37
2024-11-02 10:30:00,2024-11-02 11:00:00,Dubai,0.0,0.7,0.0,0.1599907827931629,31.84,2.47,2.12,0.37
2024-11-02 11:00:00,2024-11-02 11:30:00,Dubai,0.0,0.7,0.0,0.2008509556153062,32.03,6.12,14.66,0.17
2024-11-02 11:30:00,2024-11-02 12:00:00,Dubai,0.017975803581103428,0.7,0.0,0.15194709256564812,32.37,5.65,7.48,0.27
2024-11-02 12:00:00,2024-11-02 12:30:00,Dubai,0.21795407721971718,0.7,0.15885568180061005,0.14177175655242374,32.63,4.78,0.06,0.18
2024-11-02 12:30:00,2024-11-02 13:00:00,Dubai,0.17859239285707332,0.7,0.10020240012117482,0.1973411484093656,32.17,4.78,34.6,0.21
2024-11-02 13:00:00,2024-11-02 13:30:00,Dubai,0.2713669596071746,0.7,0.17461102658794783,0.10676651919361585,31.32,4.24,9.05,0.18
2024-11-02 13:30:00,2024-11-02 14:00:00,Dubai,0.2875996456937795,0.7,0.22805502718172344,0.01,32.62,5.18,11.68,0.15
2024-11-02 14:00:00,2024-11-02 14:30:00,Dubai,0.37333181663995607,0.7,0.30113022396858785,0.14796967163388658,32.57,4.94,20.87,0.04
2024-11-02 14:30:00,2024-11-02 15:00:00,Dubai,0.3827899849015438,0.7,0.3073344169531298,0.11994112128829806,30.07,2.82,16.15,0.18
2024-11-02 15:00:00,2024-11-02 15:30:00,Dubai,0.1862904176224169,0.7,0.07547104964705997,0.2005183226047716,30.6,6.12,15.16,0.32
2024-11-02 15:30:00,2024-11-02 16:00:00,Dubai,0.23495098201453227,0.7,0.15212534746146755,0.01,30.5,5.5,7.75,0.17
2024-11-02 16:00:00,2024-11-02 16:30:00,Dubai,0.15160507086326644,0.7,0.08558564757967099,0.11929467752398888,28.95,4.07,15.46,0.34
2024-11-02 16:30:00,2024-11-02 17:00:00,Dubai,0.17947619255661998,0.7,0.09442910160154168,0.20055271183231962,28.24,3.59,5.44,0.32
2024-11-02 17:00:00,2024-11-02 17:30:00,Dubai,0.08468603813890288,0.7,0.026856397972434748,0.0897066512212065,28.01,6.06,26.56,0.23
2024-11-02 17:30:00,2024-11-02 18:00:00,Dubai,0.15216714228038394,0.7,0.07159761281580897,0.203789127875525,27.46,2.92,15.08,0.28
2024-11-02 18:00:00,2024-11-02 18:30:00,Dubai,0.07329982225003132,0.7,0.0,0.18844973660284003,26.42,6.09,0.0,0.28
2024-11-02 18:30:00,2024-11-02 19:00:00,Dubai,0.11941615877835618,0.7,0.06795368467134,0.08252867996223376,26.13,4.09,6.4,0.1
2024-11-02 19:00:00,2024-11-02 19:30:00,Dubai,0.1400026224239003,0.7,0.08445585054608479,0.20888739323853225,23.74,3.5,15.35,0.4
2024-11-02 19:30:00,2024-11-02 20:00:00,Dubai,0.14756122669622193,0.7,0.04673443650015434,0.20464304827701,24.07,6.55,0.0,0.2
2024-11-02 20:00:00,2024-11-02 20:30:00,Dubai,0.03642207995938794,0.7,0.0,0.03980169732326669,22.24,5.94,22.21,0.18
2024-11-02 20:30:00,2024-11-02 21:00:00,Dubai,0.07724807161856717,0.7,0.0,0.1827535576316095,21.06,4.95,1.3,0.13
2024-11-02 21:00:00,2024-11-02 21:30:00,Dubai,0.055108937717386314,0.7,0.0,0.20017401355049458,22.89,5.44,18.33,0.16
2024-11-02 21:30:00,2024-11-02 22:00:00,Dubai,0.0,0.7,0.0,0.15247327681738024,20.73,2.85,5.11,0.09
2024-11-02 22:00:00,2024-11-02 22:30:00,Dubai,0.0,0.7,0.0,0.1561278423394631,21.22,2.49,35.44,0.3
2024-11-02 22:30:00,2024-11-02 23:00:00,Dubai,0.0,0.7,0.0,0.21744180823676512,20.04,5.78,21.06,0.13
2024-11-02 23:00:00,2024-11-02 23:30:00,Dubai,0.0,0.7,0.0,0.10356035985001717,20.66,4.32,4.07,0.16
2024-11-02 23:30:00,2024-11-03 00:00:00,Dubai,0.0,0.7,0.0,0.2423419540210347,19.15,2.73,16.7,0.26
2024-11-03 00:00:00,2024-11-03 00:30:00,Dubai,0.32745360402976553,0.7,0.2526336871238772,0.200899136373514,20.83,4.02,12.6,0.0
2024-11-03 00:30:00,2024-11-03 01:00:00,Dubai,0.34993343067163885,0.7,0.2530399688569669,0.16740250242326105,20.33,1.9,8.84,0.0
2024-11-03 01:00:00,2024-11-03 01:30:00,Dubai,0.3739935414408645,0.7,0.2674720200441582,0.14399406920187557,19.25,8.21,16.35,0.0
2024-11-03 01:30:00,2024-11-03 02:00:00,Dubai,0.47947959014919117,0.7774612604189114,0.38200622232870723,0.12265599924258958,19.2,6.65,11.62,0.0
2024-11-03 02:00:00,2024-11-03 02:30:00,Dubai,0.5104993604455037,0.7018724259289418,0.4,0.16565000320908,22.68,3.6,19.83,0.0
2024-11-03 02:30:00,2024-11-03 03:00:00,Dubai,0.45110158356653896,0.7451262045378941,0.3402579772477669,0.19636276033151692,19.87,3.54,4.83,0.0
2024-11-03 03:00:00,2024-11-03 03:30:00,Dubai,0.506366360314097,0.7633999986288287,0.4,0.18183857557259006,21.2,6.48,22.08,0.0
2024-11-03 03:30:00,2024-11-03 04:00:00,Dubai,0.4079958712632234,0.7,0.3146533741650322,0.01,21.58,5.31,24.12,0.0
2024-11-03 04:00:00,2024-11-03 04:30:00,Dubai,0.3398252306475693,0.7,0.2471544373575146,0.20687413593113027,23.68,4.67,9.45,0.0
2024-11-03 04:30:00,2024-11-03 05:00:00,Dubai,0.3414238014224573,0.7,0.20713938708957796,0.11932931979384456,22.12,8.05,19.0,0.0
2024-11-03 05:00:00,2024-11-03 05:30:00,Dubai,0.291445421865926,0.7,0.16727260284652978,0.18185966513265167,23.31,5.6,0.0,0.0
2024-11-03 05:30:00,2024-11-03 06:00:00,Dubai,0.27965671022343463,0.7,0.21924197818530217,0.1239822488816065,25.81,4.56,12.59,0.0
2024-11-03 06:00:00,2024-11-03 06:30:00,Dubai,0.40571339214998453,0.7,0.2935148609141278,0.20583862268542008,26.56,2.02,26.37,0.0
2024-11-03 06:30:00,2024-11-03 07:00:00,Dubai,0.3239486243676374,0.7,0.18029599219806575,0.21116005279533326,27.01,3.51,28.38,0.0
2024-11-03 07:00:00,2024-11-03 07:30:00,Dubai,0.2732573885599236,0.7,0.21430325649264065,0.08939407634589172,28.02,3.68,28.88,0.0
2024-11-03 07:30:00,2024-11-03 08:00:00,Dubai,0.23220842796547903,0.7,0.08847631973039749,0.12920350603131225,28.34,4.28,6.17,0.0
2024-11-03 08:00:00,2024-11-03 08:30:00,Dubai,0.31564258563927794,0.7,0.2602167312711035,0.12421368845120745,29.21,6.24,17.74,0.0
2024-11-03 08:30:00,2024-11-03 09:00:00,Dubai,0.2535177675198972,0.7,0.16138252281166637,0.20365674048459959,30.94,2.29,13.71,0.0
2024-11-03 09:00:00,2024-11-03 09:30:00,Dubai,0.06046917548233996,0.7,0.0,0.09976989628934763,28.42,1.38,17.26,0.0
2024-11-03 09:30:00,2024-11-03 10:00:00,Dubai,0.08426604854218775,0.7,0.0,0.15031624328122384,31.0,7.15,16.96,0.0
2024-11-03 10:00:00,2024-11-03 10:30:00,Dubai,0.10357881718000257,0.7,0.0,0.13159897533475712,32.64,7.24,14.75,0.0
2024-11-03 10:30:00,2024-11-03 11:00:00,Dubai,0.12736381640995437,0.7,0.018988162452910823,0.1581706462016838,31.84,2.7,15.71,0.0
2024-11-03 11:00:00,2024-11-03 11:30:00,Dubai,0.09365644154066338,0.7,0.023317392355289915,0.09033781923753595,31.68,3.53,17.52,0.0
2024-11-03 11:30:00,2024-11-03 12:00:00,Dubai,0.1520655823432598,0.7,0.08144638104969637,0.21760582259123462,32.57,6.76,10.94,0.0
2024-11-03 12:00:00,2024-11-03 12:30:00,Dubai,0.2860568018212172,0.7,0.18153563608713835,0.15564124206427693,32.65,3.09,5.96,0.0
2024-11-03 12:30:00,2024-11-03 13:00:00,Dubai,0.4246286027789796,0.7,0.29022367195424636,0.1310865739067339,32.81,4.63,12.08,0.0
2024-11-03 13:00:00,2024-11-03 13:30:00,Dubai,0.4724494971957006,0.7608384815422006,0.38720751523810404,0.16076940960787864,31.5,4.33,29.31,0.0
2024-11-03 13:30:00,2024-11-03 14:00:00,Dubai,0.5198812082183243,0.7,0.4,0.15221975476009456,30.88,5.1,4.1,0.0
2024-11-03 14:00:00,2024-11-03 14:30:00,Dubai,0.45666401435934145,0.7094992920091013,0.3887815773837267,0.17603304620733512,31.61,5.31,35.59,0.0
2024-11-03 14:30:00,2024-11-03 15:00:00,Dubai,0.5158512297326615,0.7520267389514516,0.4,0.14087629605257065,30.66,6.03,17.22,0.0
2024-11-03 15:00:00,2024-11-03 15:30:00,Dubai,0.4360373204191567,0.7,0.3183998359766644,0.08761991013607343,31.17,6.05,12.77,0.0
2024-11-03 15:30:00,2024-11-03 16:00:00,Dubai,0.4372239712331257,0.7,0.3263802192522152,0.12502843879315093,30.75,4.1,0.0,0.0
2024-11-03 16:00:00,2024-11-03 16:30:00,Dubai,0.336263603246149,0.7,0.21040226153658947,0.2363621036427511,29.12,7.65,19.47,0.0
2024-11-03 16:30:00,2024-11-03 17:00:00,Dubai,0.40900923976157183,0.7083682117641308,0.2731760153369742,0.21810701035833568,28.14,5.17,4.68,0.0
2024-11-03 17:00:00,2024-11-03 17:30:00,Dubai,0.3009077416542116,0.7,0.17905921722976822,0.19403386486327118,28.02,4.48,14.98,0.0
2024-11-03 17:30:00,2024-11-03 18:00:00,Dubai,0.3163455867856823,0.7,0.17723869619788546,0.13391236073193463,25.78,5.32,9.89,0.0
2024-11-03 18:00:00,2024-11-03 18:30:00,Dubai,0.3302503810973542,0.7,0.2652707410890468,0.184864059485033,26.87,7.9,1.12,0.0
2024-11-03 18:30:00,2024-11-03 19:00:00,Dubai,0.3848090008290243,0.7,0.32897802046937347,0.10787942876926737,25.18,3.8,23.15,0.0
2024-11-03 19:00:00,2024-11-03 19:30:00,Dubai,0.29538426660219336,0.7,0.18030382347703566,0.1731499783892558,23.32,4.79,15.51,0.0
2024-11-03 19:30:00,2024-11-03 20:00:00,Dubai,0.227508135793557,0.7,0.11257833405172056,0.14673315828919195,25.0,6.13,23.57,0.0
2024-11-03 20:00:00,2024-11-03 20:30:00,Dubai,0.1825043249213864,0.7,0.036512550298533564,0.12307159060733833,24.9,3.15,23.59,0.0
2024-11-03 20:30:00,2024-11-03 21:00:00,Dubai,0.22795494781725126,0.7,0.1667941444198842,0.13280906999042352,22.53,7.17,19.24,0.0
2024-11-03 21:00:00,2024-11-03 21:30:00,Dubai,0.11035786259737139,0.7,0.022850741133481803,0.07364525235315258,21.01,2.02,13.15,0.0
2024-11-03 21:30:00,2024-11-03 22:00:00,Dubai,0.0,0.7,0.0,0.10726467024929086,20.34,1.13,0.0,0.0
2024-11-03 22:00:00,2024-11-03 22:30:00,Dubai,0.13049800636281975,0.7,0.059842236672106364,0.1325203774889289,21.17,5.47,28.62,0.0
2024-11-03 22:30:00,2024-11-03 23:00:00,Dubai,0.05630111538281173,0.7,0.0,0.16858909461947114,20.24,5.82,28.44,0.0
2024-11-03 23:00:00,2024-11-03 23:30:00,Dubai,0.12858334270530009,0.7,0.03484683373454753,0.14843254951039478,20.14,2.36,16.16,0.0
2024-11-03 23:30:00,2024-11-04 00:00:00,Dubai,0.18637627710525542,0.7,0.13550872889632928,0.1318513662805247,19.59,4.28,17.55,0.0
2024-11-04 00:00:00,2024-11-04 00:30:00,Dubai,0.10428638667209555,0.7,0.0,0.2029808042617068,20.55,6.81,0.74,0.0
2024-11-04 00:30:00,2024-11-04 01:00:00,Dubai,0.3427603632580382,0.7,0.2684187604143043,0.14556537331777467,20.02,4.8,23.96,0.0
2024-11-04 01:00:00,2024-11-04 01:30:00,Dubai,0.392481405972228,0.7,0.29639859752979303,0.20527827483343164,20.75,4.02,0.0,0.0
2024-11-04 01:30:00,2024-11-04 02:00:00,Dubai,0.34677904352219774,0.7,0.2758651469463201,0.09241296939412486,19.59,4.51,23.94,0.0
2024-11-04 02:00:00,2024-11-04 02:30:00,Dubai,0.46113087144402126,0.7,0.3539988834157891,0.2536463887806195,21.78,4.52,13.22,0.0
2024-11-04 02:30:00,2024-11-04 03:00:00,Dubai,0.462079376294868,0.7,0.3353217856560209,0.16466308071021793,21.05,6.91,14.96,0.0
2024-11-04 03:00:00,2024-11-04 03:30:00,Dubai,0.38807920746635144,0.7,0.24312610035824586,0.15214916898962144,22.24,4.61,3.65,0.0
2024-11-04 03:30:00,2024-11-04 04:00:00,Dubai,0.2585342331904766,0.7,0.208462271050807,0.12050792859548318,22.45,6.8,11.39,0.0
2024-11-04 04:00:00,2024-11-04 04:30:00,Dubai,0.24461288769557535,0.7,0.15624208128137734,0.052449229947564846,23.22,3.68,15.15,0.0
2024-11-04 04:30:00,2024-11-04 05:00:00,Dubai,0.2705311091299455,0.7,0.17600125229492036,0.14622741689015079,23.13,3.23,29.76,0.0
2024-11-04 05:00:00,2024-11-04 05:30:00,Dubai,0.2532119476928229,0.7,0.17379968648137104,0.12042191012760672,23.32,5.77,22.25,0.0
2024-11-04 05:30:00,2024-11-04 06:00:00,Dubai,0.23609220743527143,0.7,0.10929736139358442,0.16503151980337552,24.83,6.42,34.09,0.0
2024-11-04 06:00:00,2024-11-04 06:30:00,Dubai,0.12236091162878027,0.7,0.0,0.12202611386627331,25.05,1.8,30.61,0.0
2024-11-04 06:30:00,2024-11-04 07:00:00,Dubai,0.2309983588839058,0.7,0.15195196234711708,0.14284671136388807,25.9,3.66,3.84,0.0
2024-11-04 07:00:00,2024-11-04 07:30:00,Dubai,0.15817277383749684,0.7,0.050653988447882575,0.052059264810747116,27.34,7.16,15.38,0.0
2024-11-04 07:30:00,2024-11-04 08:00:00,Dubai,0.2510493428577373,0.7,0.18568321526263964,0.14646594951425326,27.53,5.4,0.0,0.0
2024-11-04 08:00:00,2024-11-04 08:30:00,Dubai,0.18606344658497212,0.7,0.07414105583430297,0.1495291177485772,29.87,7.82,0.0,0.0
2024-11-04 08:30:00,2024-11-04 09:00:00,Dubai,0.13283849967490763,0.7,0.0,0.17637089904530937,29.44,5.6,20.32,0.0
2024-11-04 09:00:00,2024-11-04 09:30:00,Dubai,0.041584732612282446,0.7,0.0,0.14079523167538385,30.6,4.83,15.38,0.0
2024-11-04 09:30:00,2024-11-04 10:00:00,Dubai,0.058694445399467506,0.7,0.0,0.14258226722324208,29.75,6.42,22.78,0.0
2024-11-04 10:00:00,2024-11-04 10:30:00,Dubai,0.06879938042636831,0.7,0.0,0.08785891421209874,31.04,6.12,37.0,0.0
2024-11-04 10:30:00,2024-11-04 11:00:00,Dubai,0.07633128813926598,0.7,0.01962142569284936,0.22753393985120213,31.0,6.93,10.88,0.0
2024-11-04 11:00:00,2024-11-04 11:30:00,Dubai,0.07335779071625596,0.7,0.0,0.12813847279484492,31.95,7.14,0.53,0.0
2024-11-04 11:30:00,2024-11-04 12:00:00,Dubai,0.18246829580377838,0.7,0.10662853613873659,0.14643362082150613,32.22,2.26,8.76,0.0
2024-11-04 12:00:00,2024-11-04 12:30:00,Dubai,0.3341337490740879,0.7,0.24166414914084003,0.08537531010286903,32.83,3.62,36.75,0.0
2024-11-04 12:30:00,2024-11-04 13:00:00,Dubai,0.25937421921409476,0.7,0.13813807744540066,0.10817244113687834,31.78,3.69,16.78,0.0
2024-11-04 13:00:00,2024-11-04 13:30:00,Dubai,0.43110178653687,0.7,0.3762831003777538,0.27346827577658367,32.5,6.97,0.0,0.0
2024-11-04 13:30:00,2024-11-04 14:00:00,Dubai,0.4644727105960164,0.7,0.3302229157558485,0.09163031570850971,32.0,4.54,16.13,0.0
2024-11-04 14:00:00,2024-11-04 14:30:00,Dubai,0.4721931636861867,0.7,0.3916203545284151,0.06579286199932838,29.9,6.49,12.67,0.0
2024-11-04 14:30:00,2024-11-04 15:00:00,Dubai,0.5003547857445456,0.7853788747023576,0.4,0.2369115535111505,30.23,6.39,23.08,0.0
2024-11-04 15:00:00,2024-11-04 15:30:00,Dubai,0.37477249695554077,0.7,0.2678190673847095,0.13613131366794415,30.25,3.36,3.37,0.0
2024-11-04 15:30:00,2024-11-04 16:00:00,Dubai,0.3325406905897354,0.7,0.1880094829286289,0.20322421256200823,29.76,3.41,21.49,0.0
2024-11-04 16:00:00,2024-11-04 16:30:00,Dubai,0.30479194202854576,0.7,0.21620692692392332,0.1317930001385424,30.03,7.04,19.79,0.0
2024-11-04 16:30:00,2024-11-04 17:00:00,Dubai,0.2950953540563846,0.7,0.15521401612050276,0.133854571723786,27.52,5.24,0.0,0.0
2024-11-04 17:00:00,2024-11-04 17:30:00,Dubai,0.2469882629177653,0.7,0.18618463614030756,0.26548760562029106,26.68,6.3,12.49,0.0
2024-11-04 17:30:00,2024-11-04 18:00:00,Dubai,0.16673973672193332,0.7,0.04933767553378389,0.15106735550658582,27.44,4.56,21.79,0.0
2024-11-04 18:00:00,2024-11-04 18:30:00,Dubai,0.23560193945192756,0.7,0.09505211516899795,0.12609253911035406,25.39,3.77,18.28,0.0
2024-11-04 18:30:00,2024-11-04 19:00:00,Dubai,0.21941288945430906,0.7,0.07098494190290319,0.14152293315666728,23.98,4.06,22.58,0.0
2024-11-04 19:00:00,2024-11-04 19:30:00,Dubai,0.2301946292484814,0.7,0.11308656202951434,0.14367658999234148,24.36,6.12,6.61,0.0
2024-11-04 19:30:00,2024-11-04 20:00:00,Dubai,0.30759997460652166,0.7,0.25561095077353857,0.1314417573235738,23.25,4.82,29.36,0.0
2024-11-04 20:00:00,2024-11-04 20:30:00,Dubai,0.20349219864026166,0.7,0.12340491957678668,0.14146526617089217,22.19,5.13,17.13,0.0
2024-11-04 20:30:00,2024-11-04 21:00:00,Dubai,0.09187835238208941,0.7,0.0,0.19454984952177976,24.08,4.15,20.23,0.0
2024-11-04 21:00:00,2024-11-04 21:30:00,Dubai,0.019451426010607502,0.7,0.0,0.20444749946218468,23.23,4.22,12.25,0.0
2024-11-04 21:30:00,2024-11-04 22:00:00,Dubai,0.07939932522848886,0.7,0.0,0.17966746843887724,21.56,4.93,11.27,0.0
2024-11-04 22:00:00,2024-11-04 22:30:00,Dubai,0.0,0.7,0.0,0.16410832979253617,20.03,4.84,30.22,0.0
2024-11-04 22:30:00,2024-11-04 23:00:00,Dubai,0.0,0.7,0.0,0.1341675837406911,19.82,5.71,9.1,0.0
2024-11-04 23:00:00,2024-11-04 23:30:00,Dubai,0.10440230334713499,0.7,0.05172552681819958,0.19783530525168586,21.29,9.43,6.46,0.0
2024-11-04 23:30:00,2024-11-05 00:00:00,Dubai,0.08391742931450408,0.7,0.0,0.21025116302708768,19.58,3.96,2.12,0.0
2024-11-05 00:00:00,2024-11-05 00:30:00,Dubai,0.24836495938723818,0.7,0.11582315995825188,0.1090594440112426,20.7,5.83,42.32,0.0
2024-11-05 00:30:00,2024-11-05 01:00:00,Dubai,0.25485887788032735,0.7,0.1470783156741328,0.21096462773492722,20.65,6.14,24.2,0.0
2024-11-05 01:00:00,2024-11-05 01:30:00,Dubai,0.3861705346039293,0.7,0.29725622735287405,0.03325531718616638,20.23,4.32,11.66,0.0
2024-11-05 01:30:00,2024-11-05 02:00:00,Dubai,0.47458501180620566,0.7556573568925244,0.3799627633291044,0.06779717572580647,19.63,3.99,18.93,0.0
2024-11-05 02:00:00,2024-11-05 02:30:00,Dubai,0.31025235884789215,0.7,0.19107808291514217,0.13029562605314313,21.16,2.75,34.18,0.0
2024-11-05 02:30:00,2024-11-05 03:00:00,Dubai,0.43962692128484265,0.7,0.3308689715279002,0.060940021103634626,21.95,6.74,26.22,0.0
2024-11-05 03:00:00,2024-11-05 03:30:00,Dubai,0.39581585736531383,0.7,0.30819908249335803,0.20145874143325154,22.71,3.72,13.86,0.0
2024-11-05 03:30:00,2024-11-05 04:00:00,Dubai,0.386799132253817,0.7,0.3039511741501444,0.2968911446497054,23.64,5.79,16.11,0.0
2024-11-05 04:00:00,2024-11-05 04:30:00,Dubai,0.22589295392567718,0.7,0.17060071422167716,0.13611282964626747,22.7,4.33,0.17,0.0
2024-11-05 04:30:00,2024-11-05 05:00:00,Dubai,0.24433192016826896,0.7,0.10322029084389797,0.07922611049529121,24.91,5.47,16.67,0.0
2024-11-05 05:00:00,2024-11-05 05:30:00,Dubai,0.20539680791602727,0.7,0.08621904871013603,0.09432708718001895,24.57,4.5,12.68,0.0
2024-11-05 05:30:00,2024-11-05 06:00:00,Dubai,0.30511420236138437,0.7,0.2464790249935044,0.12596026232035645,25.04,3.44,20.06,0.0
2024-11-05 06:00:00,2024-11-05 06:30:00,Dubai,0.23073347707494934,0.7,0.15038224952381457,0.15303016882547615,26.62,3.85,16.6,0.0
2024-11-05 06:30:00,2024-11-05 07:00:00,Dubai,0.19287712002914703,0.7,0.08153641732261332,0.23003927718776637,26.13,3.31,17.38,0.0
2024-11-05 07:00:00,2024-11-05 07:30:00,Dubai,0.27848104241199906,0.7,0.17242974215256823,0.1948975703685212,28.65,5.91,16.29,0.0
2024-11-05 07:30:00,2024-11-05 08:00:00,Dubai,0.19552589519632496,0.7,0.10052355607046731,0.16163369262001778,28.82,5.42,0.0,0.0
2024-11-05 08:00:00,2024-11-05 08:30:00,Dubai,0.19800779710346156,0.7,0.07379318826009564,0.2073303896661332,28.96,4.44,8.42,0.0
2024-11-05 08:30:00,2024-11-05 09:00:00,Dubai,0.13856448499770113,0.7,0.028794471724227444,0.16177380201215863,29.89,3.58,20.23,0.0
2024-11-05 09:00:00,2024-11-05 09:30:00,Dubai,0.12227566456737922,0.7,0.008032975997754571,0.24234116713066498,30.78,4.46,5.59,0.0
2024-11-05 09:30:00,2024-11-05 10:00:00,Dubai,0.08690833145359322,0.7,0.011441475276084842,0.21732372123695703,31.55,5.57,10.96,0.0
2024-11-05 10:00:00,2024-11-05 10:30:00,Dubai,0.05869402966461565,0.7,0.0,0.09229600569801732,30.1,5.13,17.88,0.0
2024-11-05 10:30:00,2024-11-05 11:00:00,Dubai,0.0,0.7,0.0,0.1333058827293025,33.71,2.68,28.5,0.0
2024-11-05 11:00:00,2024-11-05 11:30:00,Dubai,0.022518921791034846,0.7,0.0,0.1705132395772339,29.5,5.2,24.52,0.0
2024-11-05 11:30:00,2024-11-05 12:00:00,Dubai,0.0807746878241512,0.7,0.0016402849371760092,0.19131593280573705,32.52,3.22,19.65,0.0
2024-11-05 12:00:00,2024-11-05 12:30:00,Dubai,0.23213443706717615,0.7,0.14384818773912458,0.1662014423791488,32.14,6.16,9.61,0.0
2024-11-05 12:30:00,2024-11-05 13:00:00,Dubai,0.2659212244221141,0.7,0.14491705364892207,0.0974519926823076,31.67,7.41,41.2,0.0
2024-11-05 13:00:00,2024-11-05 13:30:00,Dubai,0.41703890751585476,0.7,0.29881453714142403,0.14905158178485964,31.43,3.49,13.59,0.0
2024-11-05 13:30:00,2024-11-05 14:00:00,Dubai,0.4955330642813834,0.7,0.3897734047638129,0.12508534912155828,30.29,6.78,22.71,0.0
2024-11-05 14:00:00,2024-11-05 14:30:00,Dubai,0.5183182812468623,0.7,0.4,0.17856689821373226,31.45,4.5,17.48,0.0
2024-11-05 14:30:00,2024-11-05 15:00:00,Dubai,0.44486344939872113,0.7,0.3483358934965769,0.18932526564142316,30.96,7.34,9.82,0.0
2024-11-05 15:00:00,2024-11-05 15:30:00,Dubai,0.3325376808707302,0.7,0.22027302613331126,0.11354630744040042,29.78,6.08,21.2,0.0
2024-11-05 15:30:00,2024-11-05 16:00:00,Dubai,0.3506239542373966,0.7,0.2237841647016255,0.10428394384599861,28.57,2.93,19.09,0.0
2024-11-05 16:00:00,2024-11-05 16:30:00,Dubai,0.3402495172176181,0.7,0.2256162834016428,0.11739962630626591,28.98,5.68,11.09,0.0
2024-11-05 16:30:00,2024-11-05 17:00:00,Dubai,0.2665158299633124,0.7,0.15976185172152108,0.23335277850152852,28.44,5.57,13.79,0.0
2024-11-05 17:00:00,2024-11-05 17:30:00,Dubai,0.29949621902934154,0.7,0.23777412267988154,0.1857351955104965,28.19,2.94,44.02,0.0
2024-11-05 17:30:00,2024-11-05 18:00:00,Dubai,0.2655477523983368,0.7,0.18522219511458093,0.1330988878211411,26.97,7.73,5.09,0.0
2024-11-05 18:00:00,2024-11-05 18:30:00,Dubai,0.29598401464116175,0.7,0.1666441096975716,0.27801288630182763,24.28,3.34,16.98,0.0
2024-11-05 18:30:00,2024-11-05 19:00:00,Dubai,0.2657271281037758,0.7,0.16296497126284526,0.18877319583396338,25.54,7.52,11.5,0.0
2024-11-05 19:00:00,2024-11-05 19:30:00,Dubai,0.3600910990432753,0.7,0.2913666579818013,0.10120629845789819,23.73,7.22,12.45,0.0
2024-11-05 19:30:00,2024-11-05 20:00:00,Dubai,0.20751633806522252,0.7,0.07604225856434443,0.01,23.78,6.69,23.41,0.0
2024-11-05 20:00:00,2024-11-05 20:30:00,Dubai,0.1846778550145552,0.7,0.1241867782570336,0.21611875944968334,23.72,3.81,21.7,0.0
